"filename", "language", "JSON", "JavaScript", "Markdown", "Batch", "Database", "comment", "blank", "total"
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\cooldowns.js", "JavaScript", 0, 28, 0, 0, 0, 0, 1, 29
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\covid.js", "JavaScript", 0, 43, 0, 0, 0, 0, 1, 44
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\cstmrl.js", "JavaScript", 0, 25, 0, 0, 0, 0, 1, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\daily.js", "JavaScript", 0, 29, 0, 0, 0, 0, 1, 30
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\data.js", "JavaScript", 0, 48, 0, 0, 0, 4, 2, 54
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\decline.js", "JavaScript", 0, 40, 0, 0, 0, 0, 1, 41
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\decode.js", "JavaScript", 0, 31, 0, 0, 0, 2, 2, 35
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\defend.js", "JavaScript", 0, 38, 0, 0, 0, 1, 1, 40
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\deldata.js", "JavaScript", 0, 28, 0, 0, 0, 0, 1, 29
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\deleterole.js", "JavaScript", 0, 30, 0, 0, 0, 1, 1, 32
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\deposit.js", "JavaScript", 0, 37, 0, 0, 0, 0, 2, 39
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\deprive.js", "JavaScript", 0, 48, 0, 0, 0, 1, 1, 50
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\disown.js", "JavaScript", 0, 59, 0, 0, 0, 2, 1, 62
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\ditems.js", "JavaScript", 0, 27, 0, 0, 0, 0, 3, 30
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\divorce.js", "JavaScript", 0, 21, 0, 0, 0, 0, 3, 24
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\dm.js", "JavaScript", 0, 38, 0, 0, 0, 2, 2, 42
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\dose.js", "JavaScript", 0, 27, 0, 0, 0, 0, 1, 28
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\downgrade.js", "JavaScript", 0, 41, 0, 0, 0, 0, 1, 42
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\dragon.js", "JavaScript", 0, 55, 0, 0, 0, 2, 1, 58
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\dragonalias.js", "JavaScript", 0, 44, 0, 0, 0, 2, 1, 47
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\editreplacer.js", "JavaScript", 0, 25, 0, 0, 0, 0, 1, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\editrolekw.js", "JavaScript", 0, 35, 0, 0, 0, 0, 2, 37
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\encode.js", "JavaScript", 0, 38, 0, 0, 0, 0, 1, 39
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\eval.js", "JavaScript", 0, 63, 0, 0, 0, 5, 4, 72
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\execute.js", "JavaScript", 0, 28, 0, 0, 0, 4, 2, 34
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\feed.js", "JavaScript", 0, 71, 0, 0, 0, 0, 2, 73
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\fetchuser.js", "JavaScript", 0, 27, 0, 0, 0, 0, 1, 28
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\fish.js", "JavaScript", 0, 71, 0, 0, 0, 1, 2, 74
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\forcemarry.js", "JavaScript", 0, 25, 0, 0, 0, 0, 1, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\get.js", "JavaScript", 0, 42, 0, 0, 0, 0, 2, 44
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\github.js", "JavaScript", 0, 39, 0, 0, 0, 0, 1, 40
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\give.js", "JavaScript", 0, 56, 0, 0, 0, 1, 3, 60
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\givemeallroles.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 15
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\giverole.js", "JavaScript", 0, 45, 0, 0, 0, 1, 2, 48
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\help.js", "JavaScript", 0, 40, 0, 0, 0, 9, 5, 54
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\hug.js", "JavaScript", 0, 26, 0, 0, 0, 1, 1, 28
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\hyphen.js", "JavaScript", 0, 28, 0, 0, 0, 0, 1, 29
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\info.js", "JavaScript", 0, 84, 0, 0, 0, 1, 4, 89
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\invite.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 9
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\items.js", "JavaScript", 0, 36, 0, 0, 0, 0, 3, 39
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\keywords.js", "JavaScript", 0, 25, 0, 0, 0, 0, 3, 28
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\level.js", "JavaScript", 0, 26, 0, 0, 0, 0, 1, 27
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\marry.js", "JavaScript", 0, 54, 0, 0, 0, 0, 1, 55
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\membercount.js", "JavaScript", 0, 20, 0, 0, 0, 1, 1, 22
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\mute.js", "JavaScript", 0, 53, 0, 0, 0, 0, 1, 54
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\name.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 14
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\npm.js", "JavaScript", 0, 56, 0, 0, 0, 0, 2, 58
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\offences.js", "JavaScript", 0, 33, 0, 0, 0, 0, 2, 35
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\pay.js", "JavaScript", 0, 41, 0, 0, 0, 3, 1, 45
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\pbuy.js", "JavaScript", 0, 35, 0, 0, 0, 0, 2, 37
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\perks.js", "JavaScript", 0, 68, 0, 0, 0, 0, 10, 78
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\perms.js", "JavaScript", 0, 27, 0, 0, 0, 0, 1, 28
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\permstun.js", "JavaScript", 0, 19, 0, 0, 0, 1, 0, 20
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\ping.js", "JavaScript", 0, 24, 0, 0, 0, 1, 1, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\prefix.js", "JavaScript", 0, 21, 0, 0, 0, 0, 1, 22
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\profile.js", "JavaScript", 0, 51, 0, 0, 0, 0, 1, 52
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\pshop.js", "JavaScript", 0, 19, 0, 0, 0, 0, 2, 21
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\ptransfer.js", "JavaScript", 0, 42, 0, 0, 0, 0, 3, 45
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\pull.js", "JavaScript", 0, 16, 0, 0, 0, 1, 1, 18
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\punish.js", "JavaScript", 0, 121, 0, 0, 0, 9, 2, 132
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\purge.js", "JavaScript", 0, 62, 0, 0, 0, 4, 5, 71
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\reject.js", "JavaScript", 0, 39, 0, 0, 0, 0, 1, 40
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\reload.js", "JavaScript", 0, 27, 0, 0, 0, 0, 3, 30
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\remove.js", "JavaScript", 0, 26, 0, 0, 0, 0, 1, 27
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\removereplacer.js", "JavaScript", 0, 24, 0, 0, 0, 0, 2, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\replacers.js", "JavaScript", 0, 17, 0, 0, 0, 0, 1, 18
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\reset.js", "JavaScript", 0, 19, 0, 0, 0, 0, 1, 20
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\roast.js", "JavaScript", 0, 38, 0, 0, 0, 0, 1, 39
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\rob.js", "JavaScript", 0, 62, 0, 0, 0, 1, 3, 66
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\role.js", "JavaScript", 0, 41, 0, 0, 0, 0, 5, 46
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\rolecolor.js", "JavaScript", 0, 57, 0, 0, 0, 0, 4, 61
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\roleinfo.js", "JavaScript", 0, 30, 0, 0, 0, 0, 1, 31
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\rolemembers.js", "JavaScript", 0, 48, 0, 0, 0, 0, 1, 49
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\rolename.js", "JavaScript", 0, 33, 0, 0, 0, 0, 4, 37
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\say.js", "JavaScript", 0, 13, 0, 0, 0, 0, 1, 14
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\search.js", "JavaScript", 0, 120, 0, 0, 0, 1, 3, 124
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\sell.js", "JavaScript", 0, 80, 0, 0, 0, 1, 2, 83
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\sentence.js", "JavaScript", 0, 63, 0, 0, 0, 1, 4, 68
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\set.js", "JavaScript", 0, 58, 0, 0, 0, 15, 1, 74
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\setprefix.js", "JavaScript", 0, 20, 0, 0, 0, 5, 2, 27
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\shop.js", "JavaScript", 0, 28, 0, 0, 0, 0, 1, 29
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\slowmode.js", "JavaScript", 0, 38, 0, 0, 0, 0, 1, 39
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\snipe.js", "JavaScript", 0, 22, 0, 0, 0, 0, 1, 23
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\source.js", "JavaScript", 0, 32, 0, 0, 0, 0, 1, 33
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\spawn.js", "JavaScript", 0, 14, 0, 0, 0, 0, 2, 16
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\spouse.js", "JavaScript", 0, 22, 0, 0, 0, 0, 1, 23
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\steal.js", "JavaScript", 0, 22, 0, 0, 0, 0, 2, 24
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\stroke.js", "JavaScript", 0, 42, 0, 0, 0, 0, 1, 43
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\stun.js", "JavaScript", 0, 17, 0, 0, 0, 0, 1, 18
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\submit.js", "JavaScript", 0, 21, 0, 0, 0, 0, 2, 23
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\suggest.js", "JavaScript", 0, 32, 0, 0, 0, 0, 2, 34
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\support.js", "JavaScript", 0, 12, 0, 0, 0, 0, 1, 13
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\take.js", "JavaScript", 0, 48, 0, 0, 0, 0, 3, 51
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\tame.js", "JavaScript", 0, 20, 0, 0, 0, 0, 1, 21
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\trade.js", "JavaScript", 0, 153, 0, 0, 0, 9, 15, 177
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\transferdata.js", "JavaScript", 0, 37, 0, 0, 0, 0, 2, 39
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\unban.js", "JavaScript", 0, 31, 0, 0, 0, 0, 3, 34
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\unmute.js", "JavaScript", 0, 30, 0, 0, 0, 0, 1, 31
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\unpunish.js", "JavaScript", 0, 59, 0, 0, 0, 0, 1, 60
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\unstun.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 17
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\updates.js", "JavaScript", 0, 33, 0, 0, 0, 0, 1, 34
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\upgrade.js", "JavaScript", 0, 47, 0, 0, 0, 1, 2, 50
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\upgrs.js", "JavaScript", 0, 18, 0, 0, 0, 0, 1, 19
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\urban.js", "JavaScript", 0, 30, 0, 0, 0, 0, 2, 32
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\userinfo.js", "JavaScript", 0, 77, 0, 0, 0, 0, 3, 80
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\vault.js", "JavaScript", 0, 24, 0, 0, 0, 0, 1, 25
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\viewreplacer.js", "JavaScript", 0, 27, 0, 0, 0, 0, 1, 28
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\vupgrade.js", "JavaScript", 0, 55, 0, 0, 0, 0, 3, 58
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\warn.js", "JavaScript", 0, 38, 0, 0, 0, 0, 5, 43
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\cmds\withdraw.js", "JavaScript", 0, 31, 0, 0, 0, 0, 2, 33
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\config.js", "JavaScript", 0, 499, 0, 0, 0, 144, 11, 654
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\db.sqlite", "Database", 0, 0, 0, 0, 66, 0, 2, 68
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\index.js", "JavaScript", 0, 689, 0, 0, 0, 68, 41, 798
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\package-lock.json", "JSON", 4875, 0, 0, 0, 0, 0, 1, 4876
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\package.json", "JSON", 41, 0, 0, 0, 0, 0, 1, 42
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\petaliases.json", "JSON", 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\economist-rewrite-3e9608159795494838f734233cb0e727b69aa57f\start.bat", "Batch", 0, 0, 0, 2, 0, 0, 0, 2
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\index.js", "JavaScript", 0, 786, 0, 0, 0, 70, 39, 895
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\models\Bug.js", "JavaScript", 0, 30, 0, 0, 0, 0, 0, 30
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\models\Channel.js", "JavaScript", 0, 18, 0, 0, 0, 1, 0, 19
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\models\Guild.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 14
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\models\User.js", "JavaScript", 0, 167, 0, 0, 0, 1, 0, 168
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\package-lock.json", "JSON", 5065, 0, 0, 0, 0, 0, 1, 5066
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\package.json", "JSON", 46, 0, 0, 0, 0, 0, 1, 47
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\petaliases.json", "JSON", 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Ethan\OneDrive - E\Documents\GitHub\economist-rewrite\start.bat", "Batch", 0, 0, 0, 2, 0, 0, 0, 2
"Total", "-", 10171, 13270, 4, 4, 176, 680, 606, 24911
